Marital status,Application mode,Course,Daytime/evening attendance,Previous qualification,Father's qualification,Mother's occupation,Father's occupation,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
0.0002712705273103201,0.4151130183053008,0.9573115111738221,1,0.0026362202756907097,0.0428021118176802,0.12962242069554436,0.14814658602029318,0,0,0,0,0.14032678928323286,0,0.4248529728807158,0.27537641314263156,0.19419048964137206,0.6180244120683283,0.0002205157940572779,0.3016854028900514,0.3389385120187126,0.08757049826127446,0.7166372494450565,0.6787926110215611,0.9731109100048543,0
-0.00023860673950441063,0.6332598100272699,0.5733342049268679,1,0.00036429550242090197,0.783753348525428,0.1615243242150676,0.08115886634304828,0,0,1,0,0.11320223443129065,0,0.2298131817235384,0.23132821839153234,0.12037208583197662,0.6141070774584746,-0.0004320856950358195,0.26205501937041276,0.33340462599880605,0.14922458049213577,0.5514705224531936,0.46996127060191695,0.46227911550997863,0
-0.00020565306547205077,0.41513107239390107,0.6822059118810814,1,-0.0013758942763459374,0.7843208207549682,0.1268280931022493,0.07106618559956551,0,1,0,1,0.019048354256141573,0,0.27055237642317864,0.17599641193001914,0.26971113442593725,0.7674275957618926,-0.000557908840199508,0.35010943987228615,0.277612874647115,0.3930080190494555,0.7829944040888288,0.9938049596112561,1.1504160300357331,1
-6.349784355956009e-06,-0.0008410097919033013,0.4808797462784374,1,0.0015168616642872127,0.7940445300302713,0.22149025361359134,0.2111760041315646,0,1,0,0,0.11558932481651064,0,0.26989509228320524,0.371996696513352,0.23291108902043214,0.778386873616399,-0.00010479046105933065,0.3046182108763797,0.2434196214261529,0.29880566941402426,0.7259331339622459,1.0010892775891624,1.1587523188159372,1
0.0009943592774390448,0.4044242769713897,0.9089693350344429,1,-0.0010575366217662149,0.39228792599748574,0.09151127888724733,0.015277468525735954,1,0,0,0,0.11651824115006254,0,0.1919828154517095,0.17538852707605154,0.07720219575611517,0.5673502082195709,0.0008854210721288292,0.21913910123070546,0.2099688193224476,0.14604455586971943,-0.005455530641459782,0.2120456635734331,0.3026930249273647,0
-0.00022937227142672518,0.8225584128420997,0.6878547049857862,1,-0.0009166278404074554,0.8041147054769489,0.21615232650851415,0.14293284598960976,0,1,0,0,0.16152991869549155,0,0.31316296260145393,0.28307454625513445,0.37715608094583014,0.6673685163372096,0.2529153053047167,0.3501877536321897,0.36105723061064193,0.3978681449128514,0.7222108760797792,1.021989027476334,0.9901386379407761,1
0.001183611555788774,0.007980378947130341,0.8295364560064453,1,0.0004716492356688298,0.3981902963560154,0.1317407850200933,0.15342335966382845,0,1,0,0,0.05808465447540051,0,0.2322708155279766,0.1375851194381338,0.15732650938735246,0.6162371146674837,-0.00027709405647869973,0.26329258495700375,0.24023617041745052,0.29905656604417324,0.6643832892156795,1.0013915785156946,1.1527836695949651,1
0.000887180923341119,0.40243840238537354,0.35835625672009747,1,-0.00010600596488173374,-0.004873808755163505,0.1266079887824655,0.008141122262505844,0,0,1,0,0.0459976416400279,0,0.19129785544281047,0.23691002888387827,0.117354400264515,0.7253607088647316,-0.00037480275409663586,0.21618242808719434,0.29493606755642165,0.10042188369099937,0.562728799310574,0.8345869278762246,0.4157973386335479,0
0.6631545805505028,0.6444001220138956,0.10476361917677526,0,-6.903081009276431e-05,0.8039312265046241,0.22007908456181935,0.07192706333127019,0,1,1,0,0.40801920406267994,0,0.4460813704279906,0.47625141474584654,0.34984768856202464,0.6106824854392985,0.24371048536548806,0.5296624133898785,0.5946638292753538,0.2961920799907471,0.6673234530050183,1.0074926832242515,0.9627662337502296,1
0.0007371546185748044,-0.001511205759269356,0.6861715866695287,1,-0.001538960269526967,0.7834958697559534,0.294646120004352,0.15612232659391917,0,1,0,1,0.013583765528275008,0,0.23230841282388656,0.13043803604261925,0.2297956600893593,0.666040059290354,-0.0003241764615857383,0.26130572828177906,0.19210707141143812,0.2949576167268736,0.7236811680113254,1.0003482976504696,1.1607554901790291,1
-0.0007695024978999409,0.16642612718417066,0.10850249118057824,1,0.0776270382473681,0.6413999744036538,0.08737181812134649,-0.005492639256087416,1,1,1,0,0.14900357565096253,0,-0.007037276194580733,-0.010714147867698826,-0.002821668272092608,-0.008198488698232132,0.0006384556407881997,-0.0058118524815058935,-0.004914724814574409,0.00048457099363251755,0.00013661739666309452,0.022683996326576545,0.014177103986867468,0
-1.7119435865610467e-05,0.8265269006224332,0.16165727430965932,0,-0.0014897337999873015,0.7825852010182226,0.2936870063722018,0.19509418545087628,0,1,0,1,0.32342279208118974,0,0.23161220781834768,0.15779032727665962,0.23116302568348027,0.6620554292048739,0.0006545084308431557,0.26139097226656227,0.4519742403932876,0.2958136072471081,0.6685004227369684,0.9985735692470477,1.1413690372104268,1
-0.00010452897869430318,0.4515609013706374,0.6930193306096959,1,0.0011699966171421024,0.8040750987496756,0.29479919014434114,0.15652604237774345,0,1,1,0,0.026628044628705185,0,0.31461878253840325,0.26773472274507654,0.2678493077753239,0.7176897031330021,0.001243666893951922,0.3502479465499825,0.24358431852129542,0.35202215793538544,0.6143353362514274,0.8972570379598593,0.9975427230357532,0
0.0001644278396820877,0.4045323413839911,0.9962852785756238,1,-0.0013890559703425623,0.3904246252353657,0.22264567574011554,0.1722257444221772,0,0,0,0,0.26347937676470207,0,0.19301835860497563,0.17841114017175333,0.15559712333691325,0.6169836243908433,0.00028775349585521943,0.21964562990322647,0.33302606913245636,0.15404004640889926,0.6677316637765145,0.5994235167894711,0.4296925000898772,0
-0.00048258828665453935,0.41553618518878654,0.8304922753741228,1,0.002698226081941397,0.06397786379345083,0.12785986248586162,0.0989417493760922,0,0,0,0,0.04315661168421851,0,0.1931146561430701,0.1579568608364725,0.11186077952833606,0.5601247154632906,-0.0008298697495617792,0.21831786973402287,0.3498382307123713,0.067375503457467,0.5524990778031298,0.5080594548161793,0.3830061152712981,0
-0.00029892065290373384,0.6448658134305721,0.5744966708675555,1,0.001261406377869247,-0.014345394195920281,0.12998942569259536,0.14005149395824038,0,1,0,0,0.5533393527364602,0,0.2306579162947981,0.24981114871434967,0.15806401301082487,0.6120826351225868,0.06069919814315043,0.26226006666703683,0.3355197647275968,0.15248700849963645,0.6711440041707006,0.8754774887250649,0.9764012222394344,0
-0.00013924312354933585,0.6407119837968596,0.6035639717000661,1,0.7810972140383684,0.7927124466412756,0.03953548721031652,0.06999879030580042,0,1,0,0,0.05325792558579115,0,0.22971898727301482,0.1192708012271749,0.0005790316613956909,-0.005898756782249088,-0.00023891187086868092,0.26028014382397896,0.003976042625560981,-0.0025095042936713993,-0.008665566398532592,0.009372036519258156,0.00929194085198219,0
0.00016621775890493778,0.0015283756907714641,0.28308021585143245,1,0.7180380347502425,0.3864399706346002,0.09027163459658606,0.05900482019471635,0,1,0,0,0.029512551441176683,0,0.0055457579683828705,-0.007174421777530914,-0.001654376401996011,0.005201880004864332,0.00037271456963704425,0.013203087903316755,0.0033229417738710135,0.0022589489713473907,-0.012780058364543361,0.003993415928468242,-0.005858171002441567,0
0.00016405471478026903,0.002124741255337787,0.39391249412720175,1,0.0006175424790752906,0.793739682686591,0.023715710045046096,0.013210523775619824,0,1,1,0,0.03457565043769714,0,0.19199556139239668,0.17792212696657705,-0.0015218436573393485,0.0037899621837288325,-0.00015672657940310835,0.21813030804477873,0.17046135841982143,-0.0007422746823265594,-0.012084032111399927,-0.005435789253861048,-0.016876130786490397,0
-0.0008604263415961837,0.004175618371002938,0.6982121768327653,1,-0.0023182929817085803,0.8005355510102811,0.09263949212966295,0.05614220402526913,0,1,0,0,0.03237584806923593,0,0.19146148199787918,0.15092334156187867,0.2729196863323119,0.7784506053143981,0.0018293621801527152,0.2216096821396401,0.2433159396548807,0.19328002874592315,0.7221357649053435,1.0037373814585278,1.147060581078612,0
0.000338871372265666,-0.0001678577812244156,0.6900415861052267,1,0.00039311393484714875,0.7889922159578658,0.21809387152869836,0.19341109596177533,0,1,1,0,0.13423623781329455,0,0.31446622489087545,0.15781747271779406,0.4049131098203748,0.7842705062868224,0.6055461456669127,0.35375237393492304,0.24470540811723332,0.35087218258697844,0.7248962564817921,0.8945663151863108,0.9876857353292385,1
0.0005474432437761711,0.6492483635218342,0.18640336337247904,0,-0.000999376496107335,0.7882770408623183,0.22222212362548158,0.19978843848204614,0,1,0,1,0.41247065483053547,1,0.23051587836364218,0.1534813262729948,0.22779720288608604,0.6096636187935016,0.0007823732105224911,0.2603277875309075,0.16664480504541723,0.30037970182551815,0.7242013481467469,0.9992611136872235,1.1482716203754988,1
4.681659510877592e-05,-0.0046229610780926635,0.5321894640037408,1,0.0009039348781277995,0.7734024313763482,0.22672470676208137,0.17122627561182488,0,1,0,1,0.020505933510506676,0,0.23160044996509052,0.12758406765767938,0.23226115734696565,0.7668995073207986,0.00012631292399126767,0.26171626476189835,0.17944110894944204,0.2943490045511809,0.7220757934869477,1.0070124013837536,1.1522998431529379,1
0.0013611396300572246,0.6332056740573918,0.95651186779124,0,0.0011570440143814221,0.805641680573592,0.2953990912234227,0.1982426879419058,0,1,1,0,0.4062876775099458,0,0.6047515758417894,0.17755604455493668,0.23233585738891332,0.610000439664323,4.103890757662733e-05,0.5116593133847746,0.415022326842936,0.566821077561355,0.7194725355128536,0.6590817018050513,0.979084331236823,0
