,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
28,0.31686708,-0.18989839,0.34259665,0.11196025,0.28072447,-0.46940947,-0.048509978,0.14148384,0.1347365,-0.15898535,0.20266125,-0.2511614,-0.11189153,0.31559023,0.18657969,0.48031378,0.018254565,0.6557473,0.0817301,0.074381754,0.17004192,0.00048413128,0.18522942,0.11386171,-0.17056823,0.27119696,0.031709984
29,0.90533674,-0.34320283,0.5491623,0.41092414,0.5180685,-1.060498,0.015006652,-0.006115798,0.14283577,-0.4983682,0.37132466,-0.6237555,0.19115713,0.8511003,0.20590909,0.8380518,0.047060497,1.6729233,0.12638545,0.0123640485,0.33259812,0.022269972,0.5027653,-0.03828285,-0.13081636,0.4045844,0.21299224
30,1.2840339,-0.029896777,0.7446854,0.9926564,1.519355,-2.2624502,1.0521635,0.56962967,0.6745711,-0.36714143,1.0598514,-0.45307344,-0.9493629,1.6324329,0.61546195,2.4690244,-0.06654067,2.9420018,-0.57438,-0.00575307,0.87248236,0.24705192,0.95663524,1.8096955,0.053429626,1.6179792,0.8294055
31,0.73544896,-0.009751907,0.39694467,0.45251316,0.8442695,-1.144893,0.53086305,0.11438625,0.39214927,-0.13851082,0.52037346,-0.3122344,-0.3792488,0.834615,0.30375597,1.0676411,-0.13716027,1.5766273,-0.20698453,-0.086389326,0.426294,0.01825545,0.42496455,0.7344372,0.10246702,0.78283924,0.35540503
32,0.6002649,-0.19369951,0.6982447,0.27521554,0.53164136,-0.9499737,-0.11629465,0.33800474,0.21376528,-0.54813343,0.3064146,-0.72451997,-0.3647226,1.0535315,0.47406882,1.4587293,0.19852532,1.7896101,0.22777952,0.45290616,0.32573307,-0.039532594,0.49446747,0.21715951,-0.27214748,0.52867925,0.23014554
33,0.32129297,0.056141954,0.26212892,0.33875805,0.6761839,-0.92545915,0.4301566,-0.05672063,0.1257032,-0.5619551,0.4419062,-0.33687884,-0.52495146,0.8283734,0.33482265,1.0874048,-0.0471121,1.6716256,-0.2632071,0.08557562,0.113390446,-0.2164363,0.71016514,0.65536237,-0.19024904,0.54370093,0.4001099
34,0.7945442,-0.66838264,0.7408119,0.41188163,0.64142823,-1.7821677,-0.02004379,0.6770206,0.17466292,-0.5613959,0.5357144,-1.014161,-0.5841648,0.9778127,0.7681513,1.3889341,0.053730816,2.1320975,-0.32939893,0.4697527,0.5279934,0.15426046,0.7120929,0.7612017,0.0004724916,0.8575495,0.22407849
35,0.3823949,-0.2859508,0.33860967,0.23003104,0.34882745,-0.7039126,0.02522477,0.23226257,0.13931459,-0.17964303,0.21719751,-0.41761243,-0.20148294,0.47329953,0.21089962,0.6364199,0.10029855,1.0196658,-0.076823026,0.048167773,0.27922073,0.09577613,0.3095522,0.30693984,0.033712372,0.29983866,0.1356463
36,0.49657357,-0.20814134,0.43964368,0.34491357,0.3729146,-1.0663118,0.027602104,0.15196796,0.0141720865,-0.5732379,0.5512024,-0.826095,-0.045522198,0.6132319,-0.07066941,0.92004704,0.062695846,1.3964856,-0.26207507,0.053237632,0.4418107,-0.16796187,0.5312592,0.43189928,-0.18635519,0.46155065,0.37667948
37,0.27310908,-0.2543819,0.22752106,0.07486603,0.39411223,-0.6117513,0.038122572,0.10509023,0.101781316,-0.27693385,0.14570439,-0.351134,-0.2690505,0.54192996,0.16157043,0.7369334,0.1259341,0.9861128,-0.006425442,0.07550483,0.196107,-0.07358523,0.3063789,0.33540288,-0.12986638,0.22581553,0.13791953
38,0.6454501,-0.15792821,0.4647098,0.23000243,0.6938399,-1.1128814,0.4205991,0.3072278,0.3961368,0.018963464,0.35433963,-0.31474176,-0.455673,0.8738338,0.19765808,1.1235029,0.062323347,1.6119505,-0.17393208,-0.104682334,0.5938676,-0.010697275,0.36776453,0.77518135,-0.030422669,0.7308656,0.36873564
39,0.5405501,-0.37242737,0.32815042,0.32882255,0.5834131,-0.8010707,0.016797313,0.09398564,-0.011308882,-0.5418163,0.41942403,-0.6993716,-0.2973516,1.0049356,0.063075334,1.3605535,0.31819198,1.9193054,-0.04199154,0.086952634,0.24475281,0.03655336,0.62768984,0.5153862,-0.33955985,0.14497651,0.44664755
40,0.45410016,-0.3743774,0.3770969,0.13897806,0.5655149,-1.2350268,0.25625587,0.30015892,0.25270483,-0.23952606,0.3416992,-0.62338567,-0.59203595,0.9813741,0.06943509,1.3106569,0.15388048,1.8636309,-0.26400083,-0.07415601,0.66516674,-0.1554974,0.59543383,1.0124617,-0.14932787,0.6209804,0.3734862
41,0.9738548,-0.18687,0.38727373,0.55364174,0.9823385,-1.6441712,0.63304764,0.053997084,0.51933485,0.025454491,0.28459218,-0.21113804,-0.4021913,0.99656725,0.33738798,1.6209276,0.10631106,2.0963292,-0.2701527,-0.014938645,0.7513981,0.17111847,0.75299644,0.96849656,0.06858496,0.68731,0.21127869
42,0.55659693,-0.22677809,0.3697438,0.16931543,0.4488399,-0.79758364,0.17995813,0.26955715,0.2377079,-0.02580187,0.28187767,-0.342395,-0.32716268,0.71247417,0.21725024,0.81550425,0.014591133,1.3094712,-0.033786144,-0.024424523,0.4497203,-0.017785214,0.34244442,0.502835,-0.110101424,0.4874434,0.16988534
43,0.3193708,0.032603472,0.22007322,0.2540688,0.5487161,-0.81554806,0.13283114,0.0151355155,-0.012933053,-0.44376096,0.33795387,-0.38102275,-0.35453594,0.46597552,0.46167827,0.7676272,-0.08618423,1.0851072,-0.10457155,0.2635301,0.057717692,-0.2250588,0.4822613,0.4521173,-0.19294064,0.4576103,0.24228787
44,0.5419818,-0.16222344,0.39107427,0.38347936,0.5935067,-0.9564956,0.29668978,0.062489003,0.26884425,-0.229092,0.47625917,-0.4805583,-0.28510168,0.7032144,0.27443603,0.84547746,-0.10593639,1.5339375,-0.1995815,-0.08141995,0.30995125,-0.001965478,0.5351334,0.48690265,0.1100012,0.4796167,0.2702059
45,0.90641606,-0.2043733,0.6037519,0.60107857,0.98901796,-1.6342105,0.55292,0.45656493,0.5235703,-0.09511161,0.6701055,-0.40385675,-0.64805007,1.0770961,0.45010793,1.7151371,0.069769606,2.0342052,-0.24001469,0.04031717,0.6802196,0.2407653,0.606563,1.082073,0.08860774,1.076046,0.3485395
46,0.7633729,-0.1874778,0.32327685,0.4735192,0.44130927,-0.65344375,0.0855044,0.003627658,0.18577372,-0.15593588,0.33589628,-0.28907707,0.10990674,0.6290085,0.1898326,0.7491214,-0.05956047,1.2572237,0.08679466,-0.06250621,0.28523332,0.023762621,0.56764054,0.1252052,-0.06283207,0.15592125,0.1036403
47,0.37294555,-0.16144842,0.2006197,0.27078232,0.3474466,-0.6167925,0.112819396,0.09396685,0.11130254,-0.22850099,0.19886848,-0.40338162,-0.15267229,0.5344387,0.034405425,0.73353887,0.1601452,1.277471,-0.08841982,-0.033627525,0.32246488,0.0393885,0.42983353,0.41480634,-0.014894601,0.23391409,0.19580954
48,0.36318105,-0.12376192,0.21198797,0.2049312,0.28601402,-0.48512048,0.042105973,0.008113045,0.07826799,-0.20888561,0.20274356,-0.22014117,0.054019682,0.3043578,0.11127752,0.26902246,-0.06479007,0.7086669,-0.09265375,0.05675759,0.08836451,-0.09075914,0.2570999,0.08131678,0.030381436,0.2130691,0.08845404
49,1.4605318,-0.27397472,0.50611424,0.88302803,1.4890215,-2.2801576,0.67594707,0.23731746,0.70330244,-0.03669622,0.4931264,-0.0845014,-0.45522177,1.2019885,0.39361662,2.2444644,0.15454796,2.0821824,-0.18352747,0.22929987,0.8394873,0.29726288,0.6873447,1.2032071,0.1139429,1.183968,0.14027452
50,0.54791886,-0.38548392,0.44734135,0.3358504,0.63115656,-1.1706502,0.28959224,0.22005077,0.2981646,-0.22535005,0.42456526,-0.5673059,-0.5191931,0.83394516,0.47296774,1.1204574,0.033270575,1.6937848,-0.119325146,0.026310388,0.3984158,0.2453858,0.5542468,0.604773,0.07524663,0.5069021,0.1474087
51,0.40413976,0.0653539,0.21614587,0.21665457,0.4450972,-0.6446505,0.13253157,-0.17630601,0.07364075,-0.42424533,0.35770318,-0.28874153,0.05173575,0.35557094,0.03431931,0.56148684,-0.06020321,0.8864896,-0.12480694,0.07200433,0.10345109,-0.41325817,0.3421481,0.23738459,-0.1590796,0.27770126,0.39675266
52,0.68295574,-0.20343243,0.427075,0.3962264,0.4598927,-0.9312572,0.10126776,-0.0664755,0.1527132,-0.47647274,0.32489514,-0.57692796,-0.0015590144,0.87106967,0.1469895,1.022833,0.15047912,1.8014468,-0.006346859,0.14199856,0.3353883,0.07892815,0.5778367,0.20176314,-0.10317367,0.31014687,0.30537644
53,0.5395016,-0.1830144,0.3661365,0.35768548,0.5449624,-0.8876023,0.27994835,0.11469775,0.27485272,-0.09757306,0.32765135,-0.43486783,-0.2968475,0.7029613,0.25435987,0.89817417,0.044371836,1.58934,-0.10104808,-0.10507404,0.40293694,0.16172755,0.53625906,0.47336066,0.07679589,0.41132343,0.17467038
54,0.21020819,-0.14934106,0.16561945,0.056458194,0.25140953,-0.35743234,0.012188543,0.081171565,0.08444591,-0.12469429,0.12869197,-0.16254827,-0.1288862,0.26001015,0.13270177,0.3368935,0.017838044,0.48869318,-0.02522955,0.08152754,0.10699978,-0.04965755,0.13939434,0.15409568,-0.0572258,0.1736958,0.04760275
55,0.2259851,-0.055813856,0.21075752,0.0640931,0.5065832,-0.6639154,0.18451399,-0.010692707,0.07378985,-0.3429055,0.18280089,-0.12688617,-0.26649013,0.4288239,0.28730977,0.64401394,0.026326904,1.0067261,-0.09720197,0.25117636,-0.036993977,-0.30130747,0.3708385,0.29490027,-0.17492868,0.29111558,0.13020954
56,0.38428158,-0.1250031,0.27198458,0.35106146,0.46368873,-0.6434127,0.15365227,0.107852474,0.16389012,-0.28589058,0.56430453,-0.41000015,-0.32658848,0.5428584,0.23814765,0.84032196,-0.11316069,1.0691168,-0.11311972,-0.03627649,0.23498411,-0.026555672,0.47650638,0.53839415,-0.05991371,0.38098854,0.25629824
57,0.6112374,-0.06708101,0.2851473,0.4214323,0.5694167,-1.031963,0.32133162,0.0018209722,0.18107457,-0.3733615,0.52903277,-0.3265305,0.10569901,0.67791593,-0.1670998,0.86758024,-0.09178322,1.3955989,-0.30089152,0.029688675,0.22618856,-0.39916688,0.5504794,0.47861424,0.02561512,0.42895907,0.33341557
58,0.4510209,-0.3438862,0.30340263,0.20735967,0.356398,-0.85325605,0.022420319,0.22247371,0.08480725,-0.23647168,0.21739548,-0.41871613,-0.20633522,0.5498799,0.23754491,0.601369,-0.032836583,1.0784227,-0.12593988,0.12515709,0.27990144,-0.06533652,0.3589413,0.4313954,-0.03689211,0.37343007,0.074215576
59,0.9865546,-0.77963996,0.90247583,0.42839524,0.8074351,-2.0138426,0.28439978,0.892294,0.4358689,-0.14215825,0.7970894,-0.9744523,-1.0407699,1.4780797,0.88141084,1.8972106,-0.022870107,2.8173013,-0.2597857,0.17991379,0.8545001,0.23893097,0.94668263,1.2738041,-0.08076495,1.0979495,0.22827242
60,0.29878074,-0.16517417,0.20025352,0.098938465,0.26317894,-0.5167876,0.116841264,0.10614616,0.16693094,-0.16131188,0.27375948,-0.26963314,-0.19897392,0.61448,-0.050738137,0.86941737,0.10554273,1.1838753,-0.02341087,0.08914246,0.27821952,-0.18085627,0.40951878,0.3688753,-0.17185326,0.15984792,0.10041982
61,0.93157315,-0.70620114,0.83075964,0.5309411,0.82938564,-1.8656236,0.31612334,0.65524393,0.42584422,-0.18532735,0.6988357,-0.97512746,-0.87513256,1.3733418,0.8394225,1.7180958,-0.009068814,2.7441485,-0.18723959,0.05889902,0.71704596,0.36456168,0.9232843,1.0263886,0.09040444,0.8893238,0.1996769
62,0.6577457,-0.15955904,0.2715401,0.39519498,0.54084253,-0.8876368,0.23392864,-0.058325663,0.2668298,-0.09254543,0.19399753,-0.28634357,-0.09681595,0.5840052,0.20960894,0.8857986,0.04212302,1.4089825,-0.116265655,-0.009975888,0.43041652,0.15484932,0.63856846,0.34933287,-0.015061624,0.26051638,0.047928248
63,0.44339266,-0.07588087,0.33109617,0.34199154,0.6343994,-0.8935976,0.35395727,0.19340512,0.30472225,-0.16277322,0.57208747,-0.3972977,-0.5213846,0.69219637,0.25337157,1.1019478,-0.039132535,1.3534206,-0.19694462,-0.07034429,0.40767574,0.0341404,0.46423426,0.7742267,0.0034303013,0.6199108,0.31874225
64,0.5877776,0.1032877,0.2225641,0.5443635,0.8914862,-1.0620427,0.5907619,-0.008889298,0.3380742,-0.29918984,0.57240295,-0.18019108,-0.55567366,0.6865758,0.27314842,1.3274149,-0.10175754,1.4236404,-0.37969118,0.033662833,0.41725117,0.012214065,0.5899592,0.99327517,-0.07551507,0.6632543,0.40054628
65,0.7018124,-0.13589345,0.42776936,0.4323524,0.7338118,-1.1792507,0.38845325,0.25039294,0.33000493,-0.13009766,0.4804185,-0.3772168,-0.4365652,0.7774554,0.4011944,1.0610136,-0.09042078,1.5085703,-0.1782686,0.008756418,0.46256596,0.08340835,0.4079234,0.75880146,0.06946218,0.773365,0.2614813
66,0.27594292,-0.19520009,0.22606024,0.07729052,0.34249473,-0.5576801,0.00692562,0.13817932,0.09737007,-0.26569414,0.11749114,-0.33439487,-0.27890953,0.48907197,0.24742639,0.6705957,0.088388346,0.9082184,0.021733072,0.17949569,0.18328346,-0.041620906,0.2642627,0.2841943,-0.122935824,0.26628077,0.057167586
67,0.44127524,-0.23027892,0.29129007,0.17160508,0.3542345,-0.75875294,0.044755265,0.16042416,0.2183153,-0.027327407,0.22597957,-0.15273963,-0.09251084,0.3770816,0.10558219,0.67056966,0.124237634,0.6924342,0.05976789,0.09781048,0.31205264,-0.003908962,0.14320332,0.2162552,0.008583272,0.41869187,-0.035128426
68,0.9274646,-0.3924072,0.5491875,0.6417213,0.5856077,-1.1831499,0.018403986,0.13407473,0.25126803,-0.29462916,0.34653404,-0.75174403,0.01076833,0.91136104,0.12953109,1.197897,0.099017955,1.9180242,0.018628884,-0.1776227,0.6201721,0.1063837,0.7737041,0.38697588,0.0036210772,0.33377773,0.25054225
69,0.5347219,-0.2656625,0.514195,0.29927,0.28431702,-0.87899697,-0.059222847,0.3300021,0.14391293,-0.25814155,0.38001394,-0.50533646,-0.086973935,0.52944094,0.23759846,0.8139047,0.07438366,1.2142779,-0.061045077,0.25520042,0.31855077,-0.01417578,0.34039304,0.17011528,-0.056725107,0.43150663,0.06025959
70,0.8458314,-0.53291196,0.5238596,0.46366137,0.63147366,-1.3024647,-0.038925424,0.3314648,0.26969853,-0.17462057,0.44346908,-0.52563435,-0.2090239,0.6976187,0.36887956,1.201479,0.08585731,1.4327725,-0.08201206,0.1907005,0.44155264,0.028068528,0.50219125,0.34145635,0.0591513,0.37404406,0.098696515
71,0.32459116,-0.15351789,0.23806277,0.1783165,0.27520722,-0.43148398,0.023052072,0.07086136,0.105214834,-0.14873478,0.18335623,-0.22630028,-0.025453625,0.3137301,0.106856436,0.38146478,0.027343595,0.6877233,-0.02051658,0.007814854,0.15642904,-0.00065375865,0.21939999,0.1248284,-0.016569853,0.18010455,0.11613907
72,0.41523296,-0.22458866,0.33749753,0.20864308,0.2616965,-0.61197066,-0.051437043,0.15590894,0.044743177,-0.30472708,0.3029511,-0.42396718,-0.060092457,0.36955366,0.19372097,0.43768686,-0.052095987,0.82054216,-0.09271452,0.1275781,0.21439658,-0.003517069,0.26905838,0.17371029,-0.12205308,0.30902016,0.11361955
73,0.51459646,-0.16215682,0.26225814,0.3164704,0.35449374,-0.58993757,0.06540884,0.007370131,0.11048514,-0.21020707,0.20203859,-0.30533803,0.04814595,0.45541376,0.14422198,0.49060398,-0.022738725,1.0186106,-0.03420398,-0.023173787,0.22419919,0.0058036,0.40102196,0.15305682,-0.017192021,0.18752685,0.12609927
74,0.69368374,-0.23782845,0.4056994,0.2818935,0.44778407,-0.9798663,0.10920469,0.13583037,0.372922,-0.0053980798,0.3851496,-0.15649295,-0.07818472,0.46082178,0.23088367,1.0298067,0.11175176,0.8646124,0.00016114861,0.20511457,0.44841167,0.023823328,0.3055806,0.11347086,-0.011493479,0.42498624,-0.050729822
75,0.59016275,-0.071698934,0.3852583,0.40065202,0.7312646,-1.1056801,0.48145014,0.16371812,0.3627905,-0.1440019,0.5046219,-0.33364594,-0.4599197,0.7556781,0.3257985,1.1502191,-0.0068525746,1.5847791,-0.22486582,-0.044920236,0.457212,0.1309155,0.48101667,0.7651174,0.056472965,0.69466853,0.31822386
76,0.43103972,-0.33283827,0.5037226,0.31768793,0.5160386,-1.1960177,0.14658014,0.38013896,0.22498333,-0.13641456,0.44679973,-0.46233758,-0.30214325,0.5712894,0.38664275,0.8929605,0.03111816,1.441173,-0.3505023,0.11701886,0.34484684,0.09244319,0.5777488,0.5176697,0.1958301,0.60737157,0.21973665
77,0.4143174,-0.24161874,0.30962706,0.16281718,0.39973265,-0.71794546,0.017634848,0.14104262,0.2511491,-0.02531912,0.2435804,-0.20119083,-0.16962399,0.404788,0.17656356,0.67874014,0.070483245,0.74170804,0.037818324,0.1849955,0.22993034,0.024326667,0.18606287,0.1620966,0.057896517,0.3333438,-0.042886775
78,1.336737,-0.22062518,0.70263004,1.0432159,1.6197094,-2.3585997,0.89622265,0.6919008,0.59650433,-0.40903205,1.1440561,-0.45254079,-0.97183985,1.5149494,0.73572826,2.5052862,-0.036626887,2.7742763,-0.50683415,0.23736256,0.6952381,0.32555574,0.9412132,1.6848615,0.1064269,1.531337,0.57077813
79,0.9231657,-0.3578865,0.7901006,0.65181977,0.9315387,-1.9311416,0.47181892,0.67695546,0.52742827,-0.16941068,1.0349495,-0.73625463,-0.91373676,1.2109956,0.6989291,1.9586618,-0.062955394,2.3770657,-0.34962985,0.11161369,0.7889106,0.16732392,0.8126474,1.26456,0.09811299,1.2933091,0.33588207
80,0.0919887,0.10588941,0.20859373,0.17412755,0.56322473,-0.5682746,0.16444904,-0.2577409,0.11783762,-0.7783941,-0.054768488,-0.23667851,-0.38726863,1.0700243,0.22506873,1.2920972,0.17328873,1.6305441,0.15228839,0.25814402,-0.040123742,-0.35996836,0.70428205,0.37364408,-0.29180205,0.23796988,0.328219
